area,crime_type,year,crime_count,crime_date,crime_hour,day_night,month,risk_level
Kolkata,SEXUAL ASSAULT,2020,1,2020-05-29 07:00:00,7,Day,5,High
Thane,KIDNAPPING,2020,1,2020-05-30 01:00:00,1,Night,5,Low
Ahmedabad,ASSAULT,2020,1,2020-05-30 14:00:00,14,Day,5,High
Agra,ASSAULT,2020,1,2020-06-01 01:00:00,1,Night,6,Medium
Bangalore,ASSAULT,2020,1,2020-06-02 22:00:00,22,Night,6,High
Visakhapatnam,KIDNAPPING,2020,1,2020-06-03 03:00:00,3,Night,6,Low
Hyderabad,KIDNAPPING,2020,1,2020-06-03 06:00:00,6,Day,6,High
Kolkata,SEXUAL ASSAULT,2020,1,2020-06-03 23:00:00,23,Night,6,High
Visakhapatnam,KIDNAPPING,2020,1,2020-06-04 01:00:00,1,Night,6,Low
Thane,KIDNAPPING,2020,1,2020-06-04 20:00:00,20,Night,6,Low
Mumbai,ASSAULT,2020,1,2020-06-05 10:00:00,10,Day,6,High
Ghaziabad,ASSAULT,2020,1,2020-06-05 12:00:00,12,Day,6,Medium
Mumbai,KIDNAPPING,2020,1,2020-06-06 03:00:00,3,Night,6,High
Kanpur,KIDNAPPING,2020,1,2020-06-06 13:00:00,13,Day,6,Medium
Ahmedabad,SEXUAL ASSAULT,2020,1,2020-06-06 16:00:00,16,Day,6,High
Bangalore,KIDNAPPING,2020,1,2020-06-07 07:00:00,7,Day,6,High
Bangalore,ASSAULT,2020,1,2020-06-07 08:00:00,8,Day,6,High
Ghaziabad,KIDNAPPING,2020,1,2020-06-07 10:00:00,10,Day,6,Medium
Rajkot,SEXUAL ASSAULT,2020,1,2020-06-07 15:00:00,15,Day,6,Low
Visakhapatnam,KIDNAPPING,2020,1,2020-06-07 21:00:00,21,Night,6,Low
Hyderabad,ASSAULT,2020,1,2020-06-07 23:00:00,23,Night,6,High
Kanpur,SEXUAL ASSAULT,2020,1,2020-06-08 06:00:00,6,Day,6,Medium
Chennai,KIDNAPPING,2020,1,2020-06-08 09:00:00,9,Day,6,High
Pune,KIDNAPPING,2020,1,2020-06-08 15:00:00,15,Day,6,High
Pune,SEXUAL ASSAULT,2020,1,2020-06-08 17:00:00,17,Day,6,High
Kanpur,KIDNAPPING,2020,1,2020-06-08 20:00:00,20,Night,6,Medium
Hyderabad,SEXUAL ASSAULT,2020,1,2020-06-09 02:00:00,2,Night,6,High
Bangalore,ASSAULT,2020,1,2020-06-09 15:00:00,15,Day,6,High
Pune,KIDNAPPING,2020,1,2020-06-10 07:00:00,7,Day,6,High
Indore,ASSAULT,2020,1,2020-06-10 09:00:00,9,Day,6,Medium
Ahmedabad,SEXUAL ASSAULT,2020,1,2020-06-10 14:00:00,14,Day,6,High
Pune,KIDNAPPING,2020,1,2020-06-11 00:00:00,0,Night,6,High
Bhopal,SEXUAL ASSAULT,2020,1,2020-06-11 03:00:00,3,Night,6,Medium
Agra,KIDNAPPING,2020,1,2020-06-11 08:00:00,8,Day,6,Medium
Mumbai,KIDNAPPING,2020,1,2020-06-11 18:00:00,18,Night,6,High
Surat,SEXUAL ASSAULT,2020,1,2020-06-12 01:00:00,1,Night,6,Medium
Patna,KIDNAPPING,2020,1,2020-06-12 08:00:00,8,Day,6,Medium
Delhi,SEXUAL ASSAULT,2020,1,2020-06-12 13:00:00,13,Day,6,High
Jaipur,KIDNAPPING,2020,1,2020-06-12 16:00:00,16,Day,6,High
Mumbai,SEXUAL ASSAULT,2020,1,2020-06-14 00:00:00,0,Night,6,High
Delhi,ASSAULT,2020,1,2020-06-15 01:00:00,1,Night,6,High
Chennai,KIDNAPPING,2020,1,2020-06-16 10:00:00,10,Day,6,High
Kolkata,ASSAULT,2020,1,2020-06-17 03:00:00,3,Night,6,High
Hyderabad,KIDNAPPING,2020,1,2020-06-17 08:00:00,8,Day,6,High
Surat,SEXUAL ASSAULT,2020,1,2020-06-17 18:00:00,18,Night,6,Medium
Pune,ASSAULT,2020,1,2020-06-18 17:00:00,17,Day,6,High
Delhi,SEXUAL ASSAULT,2020,1,2020-06-19 10:00:00,10,Day,6,High
Pune,KIDNAPPING,2020,1,2020-06-19 18:00:00,18,Night,6,High
Kolkata,KIDNAPPING,2020,1,2020-06-21 05:00:00,5,Night,6,High
Ludhiana,ASSAULT,2020,1,2020-06-21 10:00:00,10,Day,6,Medium
Hyderabad,SEXUAL ASSAULT,2020,1,2020-06-21 11:00:00,11,Day,6,High
Nagpur,SEXUAL ASSAULT,2020,1,2020-06-21 12:00:00,12,Day,6,Medium
Pune,ASSAULT,2020,1,2020-06-21 17:00:00,17,Day,6,High
Ahmedabad,KIDNAPPING,2020,1,2020-06-22 09:00:00,9,Day,6,High
Lucknow,ASSAULT,2020,1,2020-06-22 23:00:00,23,Night,6,High
Mumbai,ASSAULT,2020,1,2020-06-23 19:00:00,19,Night,6,High
Pune,ASSAULT,2020,1,2020-06-24 03:00:00,3,Night,6,High
Hyderabad,ASSAULT,2020,1,2020-06-24 04:00:00,4,Night,6,High
Bangalore,ASSAULT,2020,1,2020-06-24 08:00:00,8,Day,6,High
Bangalore,KIDNAPPING,2020,1,2020-06-24 14:00:00,14,Day,6,High
Mumbai,ASSAULT,2020,1,2020-06-25 00:00:00,0,Night,6,High
Chennai,KIDNAPPING,2020,1,2020-06-25 11:00:00,11,Day,6,High
Delhi,KIDNAPPING,2020,1,2020-06-25 15:00:00,15,Day,6,High
Mumbai,SEXUAL ASSAULT,2020,1,2020-06-26 08:00:00,8,Day,6,High
Delhi,KIDNAPPING,2020,1,2020-06-26 14:00:00,14,Day,6,High
Indore,ASSAULT,2020,1,2020-06-27 10:00:00,10,Day,6,Medium
Hyderabad,KIDNAPPING,2020,1,2020-06-27 13:00:00,13,Day,6,High
Delhi,ASSAULT,2020,1,2020-06-27 18:00:00,18,Night,6,High
Mumbai,KIDNAPPING,2020,1,2020-06-28 12:00:00,12,Day,6,High
Bangalore,KIDNAPPING,2020,1,2020-06-28 13:00:00,13,Day,6,High
Kolkata,KIDNAPPING,2020,1,2020-06-28 15:00:00,15,Day,6,High
Lucknow,SEXUAL ASSAULT,2020,1,2020-06-28 17:00:00,17,Day,6,High
Kolkata,ASSAULT,2020,1,2020-06-29 11:00:00,11,Day,6,High
Pune,ASSAULT,2020,1,2020-06-30 10:00:00,10,Day,6,High
Patna,ASSAULT,2020,1,2020-07-01 05:00:00,5,Night,7,Medium
Bangalore,ASSAULT,2020,1,2020-07-01 09:00:00,9,Day,7,High
Indore,ASSAULT,2020,1,2020-07-01 12:00:00,12,Day,7,Medium
Indore,SEXUAL ASSAULT,2020,1,2020-07-02 02:00:00,2,Night,7,Medium
Mumbai,ASSAULT,2020,1,2020-07-02 12:00:00,12,Day,7,High
Nashik,SEXUAL ASSAULT,2020,1,2020-07-02 14:00:00,14,Day,7,Low
Delhi,ASSAULT,2020,1,2020-07-03 07:00:00,7,Day,7,High
Bangalore,ASSAULT,2020,1,2020-07-03 09:00:00,9,Day,7,High
Chennai,SEXUAL ASSAULT,2020,1,2020-07-03 21:00:00,21,Night,7,High
Delhi,ASSAULT,2020,1,2020-07-05 10:00:00,10,Day,7,High
Bangalore,ASSAULT,2020,1,2020-07-05 12:00:00,12,Day,7,High
Mumbai,SEXUAL ASSAULT,2020,1,2020-07-06 06:00:00,6,Day,7,High
Meerut,KIDNAPPING,2020,1,2020-07-08 08:00:00,8,Day,7,Low
Hyderabad,KIDNAPPING,2020,1,2020-07-08 15:00:00,15,Day,7,High
Vasai,ASSAULT,2020,1,2020-07-08 23:00:00,23,Night,7,Low
Chennai,SEXUAL ASSAULT,2020,1,2020-07-09 05:00:00,5,Night,7,High
Ahmedabad,KIDNAPPING,2020,1,2020-07-09 14:00:00,14,Day,7,High
Delhi,ASSAULT,2020,1,2020-07-10 10:00:00,10,Day,7,High
Surat,KIDNAPPING,2020,1,2020-07-10 17:00:00,17,Day,7,Medium
Delhi,KIDNAPPING,2020,1,2020-07-10 19:00:00,19,Night,7,High
Ghaziabad,KIDNAPPING,2020,1,2020-07-10 22:00:00,22,Night,7,Medium
Hyderabad,KIDNAPPING,2020,1,2020-07-11 19:00:00,19,Night,7,High
Srinagar,KIDNAPPING,2020,1,2020-07-12 09:00:00,9,Day,7,Low
Ahmedabad,ASSAULT,2020,1,2020-07-13 09:00:00,9,Day,7,High
Delhi,KIDNAPPING,2020,1,2020-07-14 04:00:00,4,Night,7,High
Mumbai,KIDNAPPING,2020,1,2020-07-14 17:00:00,17,Day,7,High
Mumbai,ASSAULT,2020,1,2020-07-15 01:00:00,1,Night,7,High
Mumbai,KIDNAPPING,2020,1,2020-07-15 23:00:00,23,Night,7,High
Nagpur,SEXUAL ASSAULT,2020,1,2020-07-16 09:00:00,9,Day,7,Medium
Mumbai,KIDNAPPING,2020,1,2020-07-17 08:00:00,8,Day,7,High
Ghaziabad,ASSAULT,2020,1,2020-07-17 22:00:00,22,Night,7,Medium
Kolkata,ASSAULT,2020,1,2020-07-17 23:00:00,23,Night,7,High
Indore,ASSAULT,2020,1,2020-07-18 02:00:00,2,Night,7,Medium
Patna,ASSAULT,2020,1,2020-07-18 03:00:00,3,Night,7,Medium
Delhi,KIDNAPPING,2020,1,2020-07-18 07:00:00,7,Day,7,High
Faridabad,ASSAULT,2020,1,2020-07-21 00:00:00,0,Night,7,Low
Bangalore,ASSAULT,2020,1,2020-07-21 01:00:00,1,Night,7,High
Agra,ASSAULT,2020,1,2020-07-21 07:00:00,7,Day,7,Medium
Bhopal,ASSAULT,2020,1,2020-07-22 03:00:00,3,Night,7,Medium
Bangalore,KIDNAPPING,2020,1,2020-07-22 05:00:00,5,Night,7,High
Lucknow,KIDNAPPING,2020,1,2020-07-22 16:00:00,16,Day,7,High
Surat,SEXUAL ASSAULT,2020,1,2020-07-22 19:00:00,19,Night,7,Medium
Jaipur,ASSAULT,2020,1,2020-07-23 01:00:00,1,Night,7,High
Lucknow,ASSAULT,2020,1,2020-07-23 09:00:00,9,Day,7,High
Meerut,SEXUAL ASSAULT,2020,1,2020-07-23 17:00:00,17,Day,7,Low
Delhi,KIDNAPPING,2020,1,2020-07-23 21:00:00,21,Night,7,High
Delhi,SEXUAL ASSAULT,2020,1,2020-07-24 01:00:00,1,Night,7,High
Delhi,SEXUAL ASSAULT,2020,1,2020-07-24 22:00:00,22,Night,7,High
Lucknow,ASSAULT,2020,1,2020-07-27 02:00:00,2,Night,7,High
Mumbai,SEXUAL ASSAULT,2020,1,2020-07-27 05:00:00,5,Night,7,High
Nagpur,ASSAULT,2020,1,2020-07-27 07:00:00,7,Day,7,Medium
Visakhapatnam,SEXUAL ASSAULT,2020,1,2020-07-27 10:00:00,10,Day,7,Low
Ahmedabad,KIDNAPPING,2020,1,2020-07-28 17:00:00,17,Day,7,High
Jaipur,KIDNAPPING,2020,1,2020-07-29 06:00:00,6,Day,7,High
Lucknow,ASSAULT,2020,1,2020-07-30 02:00:00,2,Night,7,High
Delhi,SEXUAL ASSAULT,2020,1,2020-07-30 11:00:00,11,Day,7,High
Delhi,KIDNAPPING,2020,1,2020-07-31 09:00:00,9,Day,7,High
Pune,ASSAULT,2020,1,2020-07-31 19:00:00,19,Night,7,High
Bangalore,ASSAULT,2020,1,2020-07-31 21:00:00,21,Night,7,High
Delhi,KIDNAPPING,2020,1,2020-08-01 11:00:00,11,Day,8,High
Patna,SEXUAL ASSAULT,2020,1,2020-08-01 18:00:00,18,Night,8,Medium
Surat,ASSAULT,2020,1,2020-08-02 00:00:00,0,Night,8,Medium
Delhi,KIDNAPPING,2020,1,2020-08-02 13:00:00,13,Day,8,High
Ghaziabad,KIDNAPPING,2020,1,2020-08-03 00:00:00,0,Night,8,Medium
Kolkata,ASSAULT,2020,1,2020-08-03 01:00:00,1,Night,8,High
Pune,SEXUAL ASSAULT,2020,1,2020-08-03 03:00:00,3,Night,8,High
Mumbai,SEXUAL ASSAULT,2020,1,2020-08-03 06:00:00,6,Day,8,High
Mumbai,ASSAULT,2020,1,2020-08-03 20:00:00,20,Night,8,High
Kalyan,ASSAULT,2020,1,2020-08-04 16:00:00,16,Day,8,Low
Bangalore,KIDNAPPING,2020,1,2020-08-05 19:00:00,19,Night,8,High
Delhi,SEXUAL ASSAULT,2020,1,2020-08-06 08:00:00,8,Day,8,High
Bangalore,ASSAULT,2020,1,2020-08-06 16:00:00,16,Day,8,High
Delhi,KIDNAPPING,2020,1,2020-08-06 20:00:00,20,Night,8,High
Faridabad,ASSAULT,2020,1,2020-08-07 15:00:00,15,Day,8,Low
Mumbai,SEXUAL ASSAULT,2020,1,2020-08-08 15:00:00,15,Day,8,High
Bhopal,SEXUAL ASSAULT,2020,1,2020-08-09 05:00:00,5,Night,8,Medium
Agra,KIDNAPPING,2020,1,2020-08-10 09:00:00,9,Day,8,Medium
Delhi,ASSAULT,2020,1,2020-08-10 12:00:00,12,Day,8,High
Ahmedabad,SEXUAL ASSAULT,2020,1,2020-08-10 15:00:00,15,Day,8,High
Faridabad,SEXUAL ASSAULT,2020,1,2020-08-10 20:00:00,20,Night,8,Low
Visakhapatnam,KIDNAPPING,2020,1,2020-08-12 16:00:00,16,Day,8,Low
Ahmedabad,ASSAULT,2020,1,2020-08-12 21:00:00,21,Night,8,High
Pune,SEXUAL ASSAULT,2020,1,2020-08-13 01:00:00,1,Night,8,High
Jaipur,KIDNAPPING,2020,1,2020-08-13 03:00:00,3,Night,8,High
Delhi,ASSAULT,2020,1,2020-08-13 19:00:00,19,Night,8,High
Patna,ASSAULT,2020,1,2020-08-14 04:00:00,4,Night,8,Medium
Nagpur,ASSAULT,2020,1,2020-08-14 15:00:00,15,Day,8,Medium
Mumbai,KIDNAPPING,2020,1,2020-08-15 04:00:00,4,Night,8,High
Pune,ASSAULT,2020,1,2020-08-15 21:00:00,21,Night,8,High
Hyderabad,SEXUAL ASSAULT,2020,1,2020-08-16 15:00:00,15,Day,8,High
Jaipur,KIDNAPPING,2020,1,2020-08-17 13:00:00,13,Day,8,High
Agra,SEXUAL ASSAULT,2020,1,2020-08-17 14:00:00,14,Day,8,Medium
Patna,KIDNAPPING,2020,1,2020-08-18 22:00:00,22,Night,8,Medium
Delhi,KIDNAPPING,2020,1,2020-08-19 19:00:00,19,Night,8,High
Thane,KIDNAPPING,2020,1,2020-08-20 06:00:00,6,Day,8,Low
Indore,KIDNAPPING,2020,1,2020-08-20 07:00:00,7,Day,8,Medium
Kolkata,ASSAULT,2020,1,2020-08-20 19:00:00,19,Night,8,High
Mumbai,SEXUAL ASSAULT,2020,1,2020-08-20 21:00:00,21,Night,8,High
Hyderabad,ASSAULT,2020,1,2020-08-21 10:00:00,10,Day,8,High
Lucknow,ASSAULT,2020,1,2020-08-21 12:00:00,12,Day,8,High
Kolkata,KIDNAPPING,2020,1,2020-08-21 13:00:00,13,Day,8,High
Srinagar,ASSAULT,2020,1,2020-08-21 21:00:00,21,Night,8,Low
Kanpur,ASSAULT,2020,1,2020-08-21 22:00:00,22,Night,8,Medium
Agra,ASSAULT,2020,1,2020-08-22 04:00:00,4,Night,8,Medium
Chennai,SEXUAL ASSAULT,2020,1,2020-08-22 13:00:00,13,Day,8,High
Pune,ASSAULT,2020,1,2020-08-23 04:00:00,4,Night,8,High
Thane,SEXUAL ASSAULT,2020,1,2020-08-23 11:00:00,11,Day,8,Low
Delhi,SEXUAL ASSAULT,2020,1,2020-08-24 03:00:00,3,Night,8,High
Delhi,ASSAULT,2020,1,2020-08-24 18:00:00,18,Night,8,High
Chennai,KIDNAPPING,2020,1,2020-08-25 01:00:00,1,Night,8,High
Bangalore,KIDNAPPING,2020,1,2020-08-25 08:00:00,8,Day,8,High
Delhi,SEXUAL ASSAULT,2020,1,2020-08-25 11:00:00,11,Day,8,High
Bangalore,KIDNAPPING,2020,1,2020-08-25 18:00:00,18,Night,8,High
Kolkata,KIDNAPPING,2020,1,2020-08-25 19:00:00,19,Night,8,High
Bangalore,SEXUAL ASSAULT,2020,1,2020-08-26 11:00:00,11,Day,8,High
Faridabad,SEXUAL ASSAULT,2020,1,2020-08-27 12:00:00,12,Day,8,Low
Bhopal,ASSAULT,2020,1,2020-08-27 14:00:00,14,Day,8,Medium
Surat,KIDNAPPING,2020,1,2020-08-27 20:00:00,20,Night,8,Medium
Lucknow,SEXUAL ASSAULT,2020,1,2020-08-30 00:00:00,0,Night,8,High
Chennai,SEXUAL ASSAULT,2020,1,2020-08-30 06:00:00,6,Day,8,High
Mumbai,KIDNAPPING,2020,1,2020-08-30 17:00:00,17,Day,8,High
Pune,ASSAULT,2020,1,2020-08-31 06:00:00,6,Day,8,High
Mumbai,ASSAULT,2020,1,2020-08-31 12:00:00,12,Day,8,High
Bangalore,ASSAULT,2020,1,2020-08-31 15:00:00,15,Day,8,High
Pune,SEXUAL ASSAULT,2020,1,2020-09-01 04:00:00,4,Night,9,High
Delhi,KIDNAPPING,2020,1,2020-09-01 16:00:00,16,Day,9,High
Delhi,SEXUAL ASSAULT,2020,1,2020-09-01 23:00:00,23,Night,9,High
Ahmedabad,KIDNAPPING,2020,1,2020-09-02 00:00:00,0,Night,9,High
Bangalore,ASSAULT,2020,1,2020-09-02 16:00:00,16,Day,9,High
Mumbai,KIDNAPPING,2020,1,2020-09-03 08:00:00,8,Day,9,High
Kolkata,SEXUAL ASSAULT,2020,1,2020-09-04 21:00:00,21,Night,9,High
Mumbai,ASSAULT,2020,1,2020-09-05 04:00:00,4,Night,9,High
Meerut,KIDNAPPING,2020,1,2020-09-06 03:00:00,3,Night,9,Low
Kanpur,KIDNAPPING,2020,1,2020-09-06 06:00:00,6,Day,9,Medium
Varanasi,SEXUAL ASSAULT,2020,1,2020-09-06 16:00:00,16,Day,9,Low
Bangalore,ASSAULT,2020,1,2020-09-06 18:00:00,18,Night,9,High
Surat,SEXUAL ASSAULT,2020,1,2020-09-07 14:00:00,14,Day,9,Medium
Kolkata,SEXUAL ASSAULT,2020,1,2020-09-09 07:00:00,7,Day,9,High
Kanpur,KIDNAPPING,2020,1,2020-09-09 11:00:00,11,Day,9,Medium
Kolkata,ASSAULT,2020,1,2020-09-09 12:00:00,12,Day,9,High
Kanpur,ASSAULT,2020,1,2020-09-09 14:00:00,14,Day,9,Medium
Bhopal,SEXUAL ASSAULT,2020,1,2020-09-09 16:00:00,16,Day,9,Medium
Patna,KIDNAPPING,2020,1,2020-09-10 17:00:00,17,Day,9,Medium
Lucknow,ASSAULT,2020,1,2020-09-12 01:00:00,1,Night,9,High
Mumbai,KIDNAPPING,2020,1,2020-09-12 18:00:00,18,Night,9,High
Chennai,ASSAULT,2020,1,2020-09-12 23:00:00,23,Night,9,High
Pune,SEXUAL ASSAULT,2020,1,2020-09-13 07:00:00,7,Day,9,High
Surat,KIDNAPPING,2020,1,2020-09-13 09:00:00,9,Day,9,Medium
Surat,SEXUAL ASSAULT,2020,1,2020-09-14 11:00:00,11,Day,9,Medium
Visakhapatnam,SEXUAL ASSAULT,2020,1,2020-09-14 12:00:00,12,Day,9,Low
Bangalore,ASSAULT,2020,1,2020-09-15 00:00:00,0,Night,9,High
Pune,KIDNAPPING,2020,1,2020-09-15 06:00:00,6,Day,9,High
Delhi,KIDNAPPING,2020,1,2020-09-15 14:00:00,14,Day,9,High
Ludhiana,SEXUAL ASSAULT,2020,1,2020-09-15 23:00:00,23,Night,9,Medium
Ludhiana,KIDNAPPING,2020,1,2020-09-16 09:00:00,9,Day,9,Medium
Pune,ASSAULT,2020,1,2020-09-16 10:00:00,10,Day,9,High
Mumbai,KIDNAPPING,2020,1,2020-09-17 06:00:00,6,Day,9,High
Mumbai,ASSAULT,2020,1,2020-09-17 09:00:00,9,Day,9,High
Delhi,KIDNAPPING,2020,1,2020-09-17 14:00:00,14,Day,9,High
Delhi,SEXUAL ASSAULT,2020,1,2020-09-17 18:00:00,18,Night,9,High
Delhi,SEXUAL ASSAULT,2020,1,2020-09-17 19:00:00,19,Night,9,High
Chennai,SEXUAL ASSAULT,2020,1,2020-09-17 23:00:00,23,Night,9,High
Kolkata,KIDNAPPING,2020,1,2020-09-18 05:00:00,5,Night,9,High
Mumbai,SEXUAL ASSAULT,2020,1,2020-09-18 09:00:00,9,Day,9,High
Pune,SEXUAL ASSAULT,2020,1,2020-09-19 02:00:00,2,Night,9,High
Kolkata,ASSAULT,2020,1,2020-09-19 08:00:00,8,Day,9,High
Delhi,KIDNAPPING,2020,1,2020-09-19 14:00:00,14,Day,9,High
Chennai,KIDNAPPING,2020,1,2020-09-19 23:00:00,23,Night,9,High
Hyderabad,SEXUAL ASSAULT,2020,1,2020-09-20 20:00:00,20,Night,9,High
Chennai,SEXUAL ASSAULT,2020,1,2020-09-21 02:00:00,2,Night,9,High
Agra,SEXUAL ASSAULT,2020,1,2020-09-21 08:00:00,8,Day,9,Medium
Indore,KIDNAPPING,2020,1,2020-09-21 12:00:00,12,Day,9,Medium
Bangalore,ASSAULT,2020,1,2020-09-21 23:00:00,23,Night,9,High
Mumbai,ASSAULT,2020,1,2020-09-22 23:00:00,23,Night,9,High
Hyderabad,KIDNAPPING,2020,1,2020-09-23 03:00:00,3,Night,9,High
Hyderabad,ASSAULT,2020,1,2020-09-23 22:00:00,22,Night,9,High
Ahmedabad,ASSAULT,2020,1,2020-09-24 17:00:00,17,Day,9,High
Kolkata,ASSAULT,2020,1,2020-09-25 17:00:00,17,Day,9,High
Kolkata,KIDNAPPING,2020,1,2020-09-26 00:00:00,0,Night,9,High
Patna,ASSAULT,2020,1,2020-09-26 04:00:00,4,Night,9,Medium
Delhi,KIDNAPPING,2020,1,2020-09-26 16:00:00,16,Day,9,High
Hyderabad,KIDNAPPING,2020,1,2020-09-26 18:00:00,18,Night,9,High
Bhopal,ASSAULT,2020,1,2020-09-27 15:00:00,15,Day,9,Medium
Delhi,ASSAULT,2020,1,2020-09-27 21:00:00,21,Night,9,High
Surat,ASSAULT,2020,1,2020-09-29 02:00:00,2,Night,9,Medium
Ahmedabad,SEXUAL ASSAULT,2020,1,2020-09-30 05:00:00,5,Night,9,High
Delhi,SEXUAL ASSAULT,2020,1,2020-09-30 08:00:00,8,Day,9,High
Visakhapatnam,SEXUAL ASSAULT,2020,1,2020-09-30 14:00:00,14,Day,9,Low
Agra,KIDNAPPING,2020,1,2020-09-30 19:00:00,19,Night,9,Medium
Kolkata,SEXUAL ASSAULT,2020,1,2020-10-01 02:00:00,2,Night,10,High
Mumbai,KIDNAPPING,2020,1,2020-10-01 06:00:00,6,Day,10,High
Hyderabad,KIDNAPPING,2020,1,2020-10-01 23:00:00,23,Night,10,High
Ahmedabad,ASSAULT,2020,1,2020-10-03 05:00:00,5,Night,10,High
Delhi,SEXUAL ASSAULT,2020,1,2020-10-03 13:00:00,13,Day,10,High
Hyderabad,SEXUAL ASSAULT,2020,1,2020-10-04 01:00:00,1,Night,10,High
Hyderabad,ASSAULT,2020,1,2020-10-04 05:00:00,5,Night,10,High
Bangalore,ASSAULT,2020,1,2020-10-04 20:00:00,20,Night,10,High
Jaipur,SEXUAL ASSAULT,2020,1,2020-10-05 04:00:00,4,Night,10,High
Ghaziabad,SEXUAL ASSAULT,2020,1,2020-10-06 02:00:00,2,Night,10,Medium
Jaipur,ASSAULT,2020,1,2020-10-06 09:00:00,9,Day,10,High
Mumbai,ASSAULT,2020,1,2020-10-07 07:00:00,7,Day,10,High
Delhi,SEXUAL ASSAULT,2020,1,2020-10-07 11:00:00,11,Day,10,High
Delhi,SEXUAL ASSAULT,2020,1,2020-10-07 17:00:00,17,Day,10,High
Delhi,SEXUAL ASSAULT,2020,1,2020-10-08 21:00:00,21,Night,10,High
Surat,SEXUAL ASSAULT,2020,1,2020-10-09 10:00:00,10,Day,10,Medium
Bangalore,SEXUAL ASSAULT,2020,1,2020-10-09 11:00:00,11,Day,10,High
Bangalore,SEXUAL ASSAULT,2020,1,2020-10-10 02:00:00,2,Night,10,High
Delhi,ASSAULT,2020,1,2020-10-10 06:00:00,6,Day,10,High
Kolkata,SEXUAL ASSAULT,2020,1,2020-10-10 12:00:00,12,Day,10,High
Bhopal,ASSAULT,2020,1,2020-10-10 13:00:00,13,Day,10,Medium
Hyderabad,SEXUAL ASSAULT,2020,1,2020-10-10 16:00:00,16,Day,10,High
Hyderabad,SEXUAL ASSAULT,2020,1,2020-10-10 18:00:00,18,Night,10,High
Bangalore,SEXUAL ASSAULT,2020,1,2020-10-11 10:00:00,10,Day,10,High
Mumbai,SEXUAL ASSAULT,2020,1,2020-10-11 18:00:00,18,Night,10,High
Mumbai,ASSAULT,2020,1,2020-10-12 06:00:00,6,Day,10,High
Nagpur,ASSAULT,2020,1,2020-10-12 11:00:00,11,Day,10,Medium
Ahmedabad,KIDNAPPING,2020,1,2020-10-13 15:00:00,15,Day,10,High
Ghaziabad,ASSAULT,2020,1,2020-10-13 18:00:00,18,Night,10,Medium
Delhi,KIDNAPPING,2020,1,2020-10-13 21:00:00,21,Night,10,High
Ghaziabad,KIDNAPPING,2020,1,2020-10-14 13:00:00,13,Day,10,Medium
Chennai,KIDNAPPING,2020,1,2020-10-14 18:00:00,18,Night,10,High
Delhi,ASSAULT,2020,1,2020-10-15 01:00:00,1,Night,10,High
Indore,SEXUAL ASSAULT,2020,1,2020-10-15 12:00:00,12,Day,10,Medium
Mumbai,KIDNAPPING,2020,1,2020-10-15 19:00:00,19,Night,10,High
Mumbai,ASSAULT,2020,1,2020-10-16 19:00:00,19,Night,10,High
Lucknow,ASSAULT,2020,1,2020-10-17 02:00:00,2,Night,10,High
Visakhapatnam,ASSAULT,2020,1,2020-10-17 07:00:00,7,Day,10,Low
Vasai,ASSAULT,2020,1,2020-10-17 10:00:00,10,Day,10,Low
Bangalore,SEXUAL ASSAULT,2020,1,2020-10-17 14:00:00,14,Day,10,High
Bangalore,ASSAULT,2020,1,2020-10-17 16:00:00,16,Day,10,High
Jaipur,SEXUAL ASSAULT,2020,1,2020-10-17 20:00:00,20,Night,10,High
Kolkata,KIDNAPPING,2020,1,2020-10-19 12:00:00,12,Day,10,High
Meerut,KIDNAPPING,2020,1,2020-10-19 14:00:00,14,Day,10,Low
Delhi,SEXUAL ASSAULT,2020,1,2020-10-20 16:00:00,16,Day,10,High
Chennai,KIDNAPPING,2020,1,2020-10-21 04:00:00,4,Night,10,High
Hyderabad,ASSAULT,2020,1,2020-10-21 05:00:00,5,Night,10,High
Pune,ASSAULT,2020,1,2020-10-21 06:00:00,6,Day,10,High
Ludhiana,SEXUAL ASSAULT,2020,1,2020-10-21 09:00:00,9,Day,10,Medium
Pune,ASSAULT,2020,1,2020-10-21 16:00:00,16,Day,10,High
Indore,ASSAULT,2020,1,2020-10-21 22:00:00,22,Night,10,Medium
Kolkata,SEXUAL ASSAULT,2020,1,2020-10-22 01:00:00,1,Night,10,High
Nagpur,ASSAULT,2020,1,2020-10-22 02:00:00,2,Night,10,Medium
Lucknow,KIDNAPPING,2020,1,2020-10-22 13:00:00,13,Day,10,High
Mumbai,ASSAULT,2020,1,2020-10-22 20:00:00,20,Night,10,High
Mumbai,ASSAULT,2020,1,2020-10-23 04:00:00,4,Night,10,High
Nagpur,SEXUAL ASSAULT,2020,1,2020-10-23 12:00:00,12,Day,10,Medium
Faridabad,ASSAULT,2020,1,2020-10-23 15:00:00,15,Day,10,Low
Bangalore,ASSAULT,2020,1,2020-10-23 23:00:00,23,Night,10,High
Bangalore,KIDNAPPING,2020,1,2020-10-24 02:00:00,2,Night,10,High
Delhi,SEXUAL ASSAULT,2020,1,2020-10-24 14:00:00,14,Day,10,High
Ahmedabad,KIDNAPPING,2020,1,2020-10-25 02:00:00,2,Night,10,High
Pune,SEXUAL ASSAULT,2020,1,2020-10-25 06:00:00,6,Day,10,High
Faridabad,ASSAULT,2020,1,2020-10-26 00:00:00,0,Night,10,Low
